0   1
188	998
189	517
189	928
189	996
190	88
190	689
190	933
191	526
191	991
191	994
192	967
192	978
192	995
193	112
193	573
193	654
194	871
194	986
194	1000
195	939
195	986
195	1000
196	930
196	940
196	965
197	955
197	989
197	993
198	568
198	592
198	970
199	910
199	953
199	982
200	72
200	392
200	897
201	715
201	859
201	919
202	906
202	971
202	996
203	803
203	938
203	998
204	609
204	989
204	993
205	895
205	990
205	999
206	830
206	917
206	997
207	666
207	701
207	948
208	779
208	930
208	967
209	957
209	977
209	997
210	875
210	981
210	993
211	721
211	820
211	982
212	789
212	971
212	996
213	726
213	857
213	952
214	422
214	974
214	981
215	724
215	946
215	990
216	658
216	970
216	975
217	879
217	981
217	988
218	343
218	920
218	970
219	613
219	972
219	997
220	902
220	959
220	982
221	893
221	992
221	998
222	498
222	992
222	998
223	796
223	872
223	965
224	319
224	989
224	993
225	778
225	984
225	996
226	5
226	50
226	344
227	570
227	979
227	981
228	530
228	915
228	952
229	964
229	988
229	990
230	87
230	929
230	975
231	391
231	984
231	996
232	520
232	570
232	657
233	622
233	975
233	976
234	137
234	885
234	984
235	575
235	991
235	994
236	921
236	924
236	994
237	945
237	976
237	1000
238	401
238	441
238	573
239	810
239	929
239	996
240	974
240	990
240	999
241	857
241	880
241	952
242	868
242	990
242	999
243	987
243	988
243	999
244	485
244	960
244	962
245	921
245	924
245	995
246	960
246	962
246	974
247	621
247	626
247	924
248	551
248	621
248	626
249	981
249	989
249	993
250	969
250	979
250	989
251	943
251	991
251	994
252	140
252	401
252	928
253	940
253	977
253	997
254	947
254	976
254	1000
255	595
255	937
255	998
256	920
256	953
256	982
257	868
257	988
257	999
258	145
258	968
258	999
259	395
259	964
259	999
260	106
260	331
260	482
261	963
261	967
261	995
262	918
262	989
262	1000
263	877
263	989
263	993
264	832
264	988
264	999
265	947
265	986
265	1000
266	948
266	978
266	983
267	545
267	697
267	919
268	945
268	991
268	994
269	889
269	960
269	1000
270	692
270	885
270	996
271	112
271	621
271	884
272	576
272	728
272	769
273	936
273	944
273	1000
274	829
274	985
274	998
275	33
275	131
275	921
276	878
276	977
276	997
277	825
277	965
277	995
278	134
278	719
278	982
278	993
279	502
279	985
279	992
279	998
280	889
280	976
280	986
280	1000
281	791
281	950
281	977
281	997
282	838
282	967
282	978
282	995
283	973
283	985
283	992
283	998
284	128
284	389
284	499
284	521
285	380
285	935
285	973
285	995
286	720
286	945
286	991
286	994
287	10
287	638
287	695
287	795
288	680
288	895
288	936
288	994
289	728
289	988
289	990
289	999
290	565
290	788
290	923
290	970
291	974
291	981
291	989
291	993
292	961
292	966
292	985
292	998
293	964
293	974
293	987
293	999
294	131
294	306
294	498
294	698
295	624
295	684
295	795
295	998
296	950
296	957
296	972
296	980
297	676
297	829
297	970
297	975
298	683
298	867
298	991
298	994
299	75
299	960
299	961
299	962
300	488
300	947
300	954
300	1000
301	735
301	924
301	933
301	983
302	503
302	889
302	986
302	1000
303	944
303	976
303	986
303	1000
304	630
304	686
304	987
304	999
305	910
305	964
305	969
305	999
306	294
306	692
306	698
306	744
307	917
307	960
307	961
307	962
308	363
308	709
308	715
308	919
309	563
309	845
309	939
309	1000
310	366
310	956
310	983
310	995
311	516
311	845
311	934
311	1000
312	709
312	730
312	977
312	997
313	469
313	867
313	991
313	994
314	25
314	954
314	986
314	1000
315	529
315	955
315	984
315	996
316	792
316	843
316	929
316	975
317	972
317	980
317	996
317	997
318	717
318	826
318	991
318	994
319	224
319	423
319	827
319	881
320	388
320	704
320	970
320	975
321	435
321	793
321	955
321	996
322	857
322	915
322	921
322	952
323	830
323	934
323	987
323	999
324	752
324	765
324	843
324	975
325	853
325	977
325	980
325	997
326	914
326	963
326	983
326	995
327	472
327	955
327	971
327	996
328	943
328	988
328	991
328	994
329	781
329	984
329	986
329	996
330	937
330	973
330	985
330	998
331	59
331	106
331	260
331	482
332	456
332	915
332	952
332	963
333	20
333	474
333	500
333	957
334	831
334	937
334	966
334	998
335	822
335	839
335	944
335	1000
336	653
336	851
336	922
336	952
337	956
337	965
337	978
337	995
338	731
338	884
338	969
338	993
339	894
339	960
339	961
339	962
340	873
340	954
340	992
340	1000
341	110
341	969
341	979
341	993
342	943
342	945
342	991
342	994
343	218
343	824
343	893
343	908
344	62
344	226
344	461
344	698
345	70
345	415
345	425
345	439
346	875
346	926
346	991
346	994
347	536
347	741
347	919
347	995
348	859
348	909
348	979
348	989
349	946
349	978
349	988
349	999
350	985
350	987
350	992
350	998
351	768
351	827
351	881
351	886
352	9
352	804
352	805
352	986
353	628
353	671
353	984
353	996
354	888
354	931
354	987
354	990
355	669
355	708
355	833
355	986
356	584
356	915
356	952
356	979
357	516
357	954
357	988
357	1000
358	966
358	985
358	992
358	998
359	883
359	987
359	988
359	999
360	979
360	981
360	993
360	999
361	862
361	976
361	986
361	1000
362	73
362	712
362	984
362	996
363	308
363	703
363	728
363	769
364	867
364	986
364	991
364	994
365	939
365	976
365	997
365	1000
366	310
366	913
366	986
366	1000
367	919
367	977
367	980
367	997
368	932
368	967
368	983
368	995
369	911
369	929
369	970
369	975
370	791
370	859
370	919
370	987
371	581
371	686
371	708
371	933
372	875
372	883
372	991
372	994
373	751
373	893
373	939
373	982
374	861
374	985
374	992
374	998
375	432
375	938
375	973
375	992
376	857
376	915
376	922
376	952
377	787
377	933
377	967
377	983
378	832
378	911
378	970
378	975
379	585
379	659
379	683
379	701
380	285
380	834
380	935
380	983
381	120
381	973
381	992
381	998
382	145
382	648
382	917
382	996
383	927
383	977
383	980
383	997
384	673
384	843
384	911
384	981
385	778
385	979
385	981
385	989
386	845
386	867
386	991
386	994
387	638
387	684
387	695
387	795
388	320
388	935
388	983
388	995
389	284
389	908
389	978
389	995
390	933
390	951
390	974
390	989
391	231
391	976
391	986
391	1000
392	200
392	906
392	984
392	996
393	948
393	956
393	965
393	995
394	920
394	953
394	959
394	982
395	259
395	710
395	970
395	975
396	161
396	800
396	809
396	959
397	701
397	814
397	972
397	997
398	554
398	966
398	985
398	992
399	143
399	749
399	924
399	955
400	974
400	981
400	993
400	995
401	238
401	252
401	441
401	626
402	451
402	692
402	698
402	994
403	166
403	958
403	973
403	998
404	737
404	828
404	870
404	982
405	578
405	954
405	986
405	1000
406	427
406	541
406	918
406	933
407	688
407	906
407	984
407	996
408	814
408	972
408	980
408	997
409	513
409	966
409	991
409	994
410	761
410	948
410	967
410	995
411	681
411	890
411	991
411	994
412	868
412	987
412	988
412	999
413	932
413	945
413	966
413	998
414	686
414	885
414	941
414	984
415	345
415	425
415	439
415	946
416	974
416	979
416	981
416	989
417	844
417	960
417	961
417	962
418	546
418	941
418	983
418	995
419	13
419	977
419	988
419	997
420	916
420	974
420	989
420	1000
421	976
421	986
421	988
421	1000
422	214
422	960
422	961
422	962
423	319
423	812
423	983
423	995
424	966
424	973
424	985
424	998
425	70
425	345
425	415
425	713
426	476
426	888
426	986
426	1000
427	406
427	796
427	897
427	924
428	936
428	943
428	991
428	994
429	920
429	974
429	981
429	993
430	698
430	979
430	989
430	993
431	819
431	850
431	970
431	975
432	375
432	971
432	984
432	996
433	948
433	956
433	983
433	994
434	953
434	959
434	975
434	982
435	321
435	546
435	928
435	996
436	716
436	980
436	995
436	997
437	455
437	972
437	980
437	997
438	889
438	954
438	986
438	1000
439	70
439	345
439	415
439	719
440	447
440	905
440	960
440	961
440	962
441	238
441	401
441	573
441	621
441	817
442	555
442	890
442	991
442	994
442	995
443	928
443	964
443	971
443	984
443	996
444	706
444	727
444	885
444	971
444	984
445	789
445	912
445	956
445	965
445	978
446	802
446	848
446	969
446	980
446	997
447	440
447	946
447	988
447	990
447	999
448	987
448	988
448	990
448	993
448	999
449	737
449	869
449	939
449	976
449	1000
450	680
450	719
450	901
450	966
450	982
451	402
451	461
451	498
451	692
451	733
452	536
452	560
452	771
452	859
452	919
453	817
453	895
453	920
453	991
453	994
454	927
454	942
454	974
454	993
454	999
455	437
455	917
455	960
455	961
455	962
456	332
456	807
456	922
456	952
456	994
457	789
457	892
457	971
457	984
457	996
458	74
458	802
458	810
458	984
458	996
459	790
459	915
459	949
459	978
459	983
460	939
460	976
460	986
460	988
460	1000
461	344
461	451
461	692
461	698
461	833
462	840
462	843
462	923
462	970
462	992
463	936
463	945
463	972
463	991
463	994
464	18
464	480
464	570
464	657
464	994
465	625
465	628
465	793
465	982
465	996
466	558
466	946
466	987
466	990
466	999
467	906
467	955
467	964
467	984
467	996
468	138
468	942
468	981
468	989
468	993
469	313
469	932
469	958
469	985
469	992
470	926
470	932
470	966
470	992
470	998
471	551
471	694
471	977
471	980
471	997
472	327
472	926
472	931
472	964
472	987
473	615
473	667
473	872
473	921
473	948
474	20
474	93
474	333
474	500
474	575
475	813
475	958
475	985
475	992
475	998
476	426
476	807
476	871
476	986
476	1000
477	643
477	705
477	989
477	991
477	994
478	726
478	906
478	984
478	989
478	996
479	625
479	740
479	955
479	984
479	996
480	464
480	520
480	570
480	657
480	760
481	509
481	668
481	862
481	882
481	914
482	59
482	106
482	184
482	260
482	331
483	837
483	887
483	934
483	990
483	991
484	765
484	866
484	976
484	986
484	1000
485	244
485	631
485	700
485	805
485	914
486	152
486	852
486	936
486	991
486	994
487	927
487	969
487	974
487	981
487	993
488	300
488	937
488	985
488	992
488	998
489	562
489	974
489	981
489	989
489	993
490	597
490	821
490	987
490	988
490	999
491	872
491	940
491	985
491	992
491	998
492	567
492	941
492	965
492	978
492	995
493	906
493	955
493	984
493	992
493	996
494	881
494	969
494	979
494	981
494	993
495	691
495	956
495	963
495	978
495	995
496	807
496	857
496	910
496	915
496	952
497	949
497	954
497	956
497	967
497	978
498	222
498	294
498	451
498	692
498	698
499	128
499	154
499	284
499	521
499	659
500	20
500	93
500	333
500	474
500	684
501	781
501	819
501	929
501	970
501	975
502	279
502	979
502	981
502	989
502	993
503	302
503	715
503	764
503	859
503	919
504	582
504	809
504	926
504	953
504	982
505	606
505	815
505	966
505	992
505	998
506	949
506	956
506	978
506	995
506	997
507	817
507	936
507	983
507	991
507	994
508	855
508	951
508	974
508	979
508	993
509	481
509	932
509	985
509	992
509	998
510	50
510	853
510	885
510	984
510	996
511	722
511	797
511	943
511	991
511	994
512	608
512	826
512	945
512	991
512	994
513	409
513	652
513	725
513	991
513	994
514	893
514	896
514	920
514	959
514	967
515	957
515	969
515	979
515	989
515	993
516	311
516	357
516	985
516	986
516	1000
517	189
517	894
517	987
517	988
517	999
518	735
518	872
518	924
518	933
518	960
519	158
519	929
519	957
519	977
519	997
520	232
520	480
520	570
520	657
520	727
521	128
521	154
521	284
521	499
521	822
522	146
522	659
522	666
522	701
522	998
523	825
523	903
523	977
523	980
523	997
524	740
524	783
524	957
524	977
524	980
525	717
525	943
525	945
525	991
525	994
526	191
526	798
526	964
526	968
526	999
527	889
527	892
527	976
527	989
527	1000
528	969
528	979
528	989
528	991
528	993
529	315
529	974
529	981
529	989
529	993
530	228
530	950
530	957
530	970
530	997
531	716
531	840
531	950
531	977
531	997
532	598
532	805
532	862
532	914
532	958
533	88
533	827
533	831
533	872
533	886
534	725
534	835
534	978
534	983
534	995
535	731
535	968
535	987
535	988
535	999
536	347
536	452
536	771
536	897
536	919
537	875
537	903
537	950
537	980
537	997
538	937
538	938
538	953
538	992
538	998
539	657
539	940
539	958
539	985
539	998
540	748
540	768
540	831
540	881
540	893
541	148
541	406
541	897
541	924
541	982
542	905
542	960
542	961
542	962
542	989
543	851
543	925
543	985
543	992
543	998
544	852
544	950
544	957
544	980
544	997
545	267
545	791
545	859
545	919
545	991
546	418
546	435
546	928
546	971
546	996
547	903
547	932
547	957
547	977
547	997
548	950
548	957
548	980
548	990
548	997
549	667
549	751
549	883
549	896
549	965
549	982
550	764
550	925
550	958
550	985
550	992
550	998
551	248
551	471
551	802
551	933
551	977
551	997
552	829
552	960
552	966
552	973
552	992
552	998
553	605
553	803
553	874
553	950
553	977
553	980
554	46
554	398
554	571
554	971
554	984
554	996
555	442
555	786
555	810
555	936
555	991
555	994
556	727
556	928
556	935
556	971
556	984
556	996
557	833
557	858
557	879
557	921
557	924
557	933
558	466
558	892
558	947
558	985
558	986
558	1000
559	637
559	732
559	803
559	808
559	902
559	997
560	452
560	798
560	968
560	987
560	990
560	999
561	928
561	931
561	955
561	971
561	984
561	996
562	489
562	908
562	963
562	967
562	992
562	995
563	309
563	805
563	862
563	863
563	882
563	914
564	785
564	825
564	860
564	963
564	983
564	995
565	290
565	640
565	730
565	952
565	977
565	997
566	720
566	878
566	964
566	980
566	987
566	997
567	492
567	873
567	954
567	976
567	986
567	1000
568	198
568	632
568	786
568	850
568	970
568	975
569	822
569	907
569	925
569	932
569	985
569	998
570	227
570	232
570	464
570	480
570	520
570	657
571	23
571	554
571	588
571	617
571	984
571	996
572	935
572	948
572	956
572	963
572	995
572	999
573	193
573	238
573	441
573	621
573	626
573	708
574	718
574	939
574	944
574	954
574	976
574	1000
575	235
575	474
575	717
575	786
575	991
575	994
576	94
576	272
576	589
576	703
576	728
576	769
577	748
577	909
577	937
577	985
577	992
577	998
578	405
578	642
578	941
578	967
578	978
578	995
579	33
579	784
579	818
579	876
579	899
579	924
580	916
580	930
580	963
580	965
580	978
580	983
581	19
581	371
581	818
581	917
581	921
581	963
582	504
582	658
582	812
582	870
582	953
582	982
583	853
583	874
583	968
583	972
583	980
583	997
584	356
584	586
584	790
584	880
584	922
584	952
585	146
585	379
585	659
585	701
585	900
585	997
586	584
586	832
586	856
586	976
586	986
586	1000
587	735
587	796
587	818
587	858
587	933
587	976
588	571
588	955
588	971
588	978
588	984
588	996
589	95
589	576
589	703
589	728
589	769
589	996
590	926
590	954
590	968
590	987
590	988
590	990
591	905
591	925
591	960
591	961
591	962
591	998
592	198
592	941
592	965
592	978
592	983
592	995
593	723
593	830
593	876
593	972
593	977
593	997
594	869
594	892
594	918
594	939
594	989
594	1000
595	255
595	776
595	972
595	977
595	980
595	997
596	907
596	940
596	958
596	978
596	992
596	998
597	490
597	710
597	777
597	911
597	970
597	975
598	532
598	655
598	862
598	863
598	914
598	990
599	752
599	941
599	949
599	978
599	983
599	995
600	825
600	929
600	956
600	978
600	983
600	995
601	653
601	729
601	851
601	922
601	952
601	969
602	43
602	675
602	892
602	944
602	947
602	1000
603	737
603	824
603	870
603	936
603	959
603	982
604	723
604	948
604	949
604	956
604	965
604	983
605	553
605	662
605	883
605	953
605	959
605	982
606	505
606	940
606	968
606	985
606	992
606	998
607	935
607	949
607	965
607	967
607	983
607	989
608	512
608	937
608	938
608	973
608	992
608	998
609	204
609	738
609	939
609	964
609	987
609	990
610	179
610	807
610	851
610	880
610	915
610	989
611	775
611	944
611	947
611	980
611	986
611	1000
612	111
612	852
612	943
612	945
612	991
612	994
613	219
613	734
613	901
613	953
613	959
613	982
614	694
614	750
614	800
614	896
614	953
614	982
615	473
615	634
615	784
615	791
615	833
615	933
616	631
616	648
616	885
616	971
616	984
616	996
617	571
617	910
617	931
617	964
617	968
617	999
618	719
618	762
618	828
618	920
618	953
618	959
619	119
619	934
619	946
619	987
619	988
619	990
619	999
620	951
620	967
620	969
620	974
620	979
620	989
620	993
621	30
621	247
621	248
621	271
621	441
621	573
621	626
622	233
622	641
622	819
622	911
622	929
622	943
622	970
623	898
623	932
623	951
623	969
623	979
623	981
623	989
624	295
624	638
624	684
624	695
624	757
624	795
624	994
625	465
625	479
625	955
625	963
625	971
625	984
625	996
626	161
626	247
626	248
626	401
626	573
626	621
626	995
627	903
627	972
627	977
627	980
627	991
627	993
627	997
628	73
628	353
628	465
628	928
628	959
628	993
628	996
629	920
629	937
629	938
629	958
629	966
629	985
629	998
630	304
630	964
630	975
630	988
630	990
630	996
630	999
631	485
631	616
631	700
631	702
631	816
631	863
631	914
632	568
632	644
632	840
632	860
632	898
632	970
632	975
633	165
633	748
633	808
633	827
633	881
633	886
633	982
634	615
634	899
634	905
634	917
634	960
634	961
634	962
635	758
635	832
635	892
635	954
635	976
635	986
635	1000
636	691
636	910
636	926
636	931
636	990
636	991
636	999
637	559
637	803
637	830
637	903
637	972
637	988
637	997
638	174
638	287
638	387
638	624
638	684
638	695
638	795
639	648
639	685
639	800
639	901
639	959
639	972
639	982
640	102
640	565
640	732
640	950
640	957
640	964
640	997
641	622
641	777
641	850
641	860
641	970
641	975
641	986
642	578
642	820
642	908
642	922
642	941
642	967
642	995
643	477
643	736
643	852
643	936
643	972
643	991
643	994
644	632
644	754
644	829
644	836
644	929
644	970
644	975
645	651
645	941
645	948
645	965
645	975
645	983
645	995
646	912
646	935
646	963
646	978
646	983
646	995
646	996
647	699
647	947
647	954
647	976
647	986
647	988
647	1000
648	382
648	616
648	639
648	810
648	823
648	928
648	984
649	653
649	940
649	966
649	971
649	985
649	992
649	998
650	909
650	916
650	940
650	951
650	969
650	989
650	993
651	645
651	894
651	931
651	934
651	986
651	988
651	990
652	513
652	890
652	936
652	943
652	991
652	994
652	999
653	336
653	601
653	649
653	857
653	915
653	922
653	952
654	193
654	774
654	840
654	860
654	923
654	929
654	975
655	598
655	702
655	804
655	862
655	863
655	882
655	983
656	799
656	892
656	918
656	944
656	947
656	976
656	1000
657	18
657	232
657	464
657	480
657	520
657	539
657	570
658	216
658	582
658	685
658	751
658	825
658	901
658	982
659	82
659	379
659	499
659	522
659	585
659	666
659	701
660	680
660	870
660	920
660	951
660	953
660	959
660	982
661	730
661	760
661	882
661	903
661	972
661	990
661	997
662	605
662	907
662	938
662	958
662	966
662	985
662	998
663	928
663	955
663	971
663	984
663	985
663	996
663	999
664	667
664	676
664	708
664	782
664	864
664	921
664	933
665	932
665	940
665	958
665	972
665	973
665	985
665	998
666	207
666	522
666	659
666	701
666	764
666	877
666	913
667	473
667	549
667	664
667	921
667	924
667	933
667	975
668	481
668	805
668	862
668	863
668	869
668	882
668	914
669	355
669	676
669	749
669	818
669	858
669	924
669	970
670	672
670	775
670	918
670	939
670	954
670	976
670	1000
671	353
671	746
671	834
671	894
671	955
671	971
671	996
672	670
672	778
672	885
672	955
672	971
672	984
672	996
673	384
673	704
673	866
673	923
673	929
673	970
673	975
674	761
674	898
674	940
674	966
674	973
674	985
674	987
674	992
675	602
675	918
675	939
675	944
675	946
675	947
675	954
675	1000
676	72
676	297
676	664
676	669
676	872
676	897
676	933
676	970
677	887
677	894
677	910
677	931
677	942
677	964
677	988
677	999
678	869
678	909
678	927
678	942
678	974
678	979
678	989
678	993
679	899
679	900
679	905
679	917
679	960
679	961
679	962
679	993
680	288
680	450
680	660
680	685
680	735
680	901
680	953
680	982
681	411
681	801
681	948
681	949
681	963
681	967
681	983
681	995
682	828
682	847
682	883
682	896
682	953
682	959
682	978
682	982
683	298
683	379
683	916
683	969
683	979
683	981
683	989
683	993
684	10
684	295
684	387
684	500
684	624
684	638
684	695
684	795
685	639
685	658
685	680
685	717
685	789
685	847
685	953
685	982
686	304
686	371
686	414
686	745
686	955
686	971
686	984
686	996
687	930
687	949
687	965
687	967
687	976
687	978
687	983
687	995
688	407
688	932
688	966
688	969
688	973
688	985
688	992
688	998
689	169
689	190
689	749
689	782
689	818
689	922
689	933
689	942
690	909
690	942
690	951
690	969
690	979
690	981
690	983
690	993
691	495
691	636
691	898
691	958
691	966
691	985
691	992
691	998
692	131
692	270
692	306
692	402
692	451
692	461
692	498
692	913
693	735
693	927
693	942
693	974
693	979
693	981
693	989
693	993
694	471
694	614
694	908
694	912
694	963
694	967
694	983
694	995
695	9
695	184
695	287
695	387
695	624
695	638
695	684
695	795
696	712
696	722
696	895
696	908
696	936
696	945
696	994
696	995
697	267
697	707
697	709
697	714
697	764
697	791
697	859
697	919
698	294
698	306
698	344
698	402
698	430
698	461
698	498
698	887
699	647
699	761
699	822
699	947
699	949
699	976
699	986
699	1000
700	65
700	162
700	485
700	631
700	702
700	804
700	862
700	914
701	82
701	207
701	379
701	397
701	522
701	585
701	659
701	666
702	631
702	655
702	700
702	862
702	863
702	882
702	914
702	923
703	94
703	363
703	576
703	589
703	728
703	769
703	957
703	987
704	320
704	673
704	829
704	923
704	929
704	970
704	975
704	994
705	477
705	852
705	875
705	922
705	943
705	945
705	991
705	994
706	444
706	880
706	940
706	958
706	973
706	985
706	992
706	998
707	110
707	697
707	741
707	764
707	771
707	859
707	919
707	979
708	355
708	371
708	573
708	664
708	833
708	921
708	933
708	976
709	308
709	312
709	697
709	741
709	764
709	771
709	859
709	954
710	395
710	597
710	819
710	843
710	850
710	945
710	973
710	975
711	773
711	777
711	852
711	936
711	943
711	945
711	991
711	994
712	362
712	696
712	722
712	929
712	936
712	945
712	991
712	994
713	425
713	932
713	940
713	958
713	973
713	985
713	992
713	998
714	697
714	942
714	951
714	969
714	974
714	981
714	989
714	993
715	201
715	308
715	503
715	741
715	748
715	791
715	919
715	982
716	436
716	531
716	806
716	809
716	848
716	878
716	980
716	997
717	112
717	318
717	525
717	575
717	685
717	936
717	945
717	991
717	994
718	574
718	839
718	888
718	908
718	935
718	948
718	978
718	983
718	995
719	278
719	439
719	450
719	618
719	889
719	893
719	896
719	959
719	982
720	286
720	566
720	802
720	902
720	950
720	957
720	972
720	977
720	997
721	153
721	211
721	820
721	883
721	893
721	953
721	980
721	982
721	998
722	511
722	696
722	712
722	875
722	926
722	943
722	945
722	991
722	994
723	593
723	604
723	744
723	878
723	885
723	902
723	972
723	977
723	997
724	215
724	904
724	910
724	968
724	977
724	987
724	988
724	990
724	999
725	513
725	534
725	801
725	909
725	969
725	974
725	981
725	989
725	993
726	213
726	478
726	755
726	789
726	793
726	811
726	834
726	984
726	996
727	183
727	444
727	520
727	556
727	746
727	825
727	955
727	971
727	996
728	95
728	272
728	289
728	363
728	576
728	589
728	703
728	769
728	835
729	601
729	753
729	787
729	851
729	880
729	915
729	922
729	929
729	952
730	312
730	565
730	661
730	856
730	950
730	972
730	977
730	980
730	983
731	121
731	338
731	535
731	819
731	836
731	923
731	929
731	970
731	975
732	559
732	640
732	814
732	950
732	957
732	972
732	980
732	981
732	997
733	451
733	753
733	807
733	851
733	857
733	880
733	922
733	926
733	952
734	613
734	826
734	858
734	875
734	890
734	943
734	945
734	991
734	994
735	148
735	301
735	518
735	587
735	680
735	693
735	818
735	858
735	921
736	643
736	786
736	936
736	943
736	945
736	971
736	979
736	991
736	994
737	404
737	449
737	603
737	896
737	920
737	953
737	959
737	982
737	990
738	62
738	609
738	910
738	913
738	974
738	987
738	988
738	990
738	999
739	121
739	903
739	942
739	951
739	969
739	974
739	979
739	981
739	993
740	479
740	524
740	845
740	918
740	947
740	954
740	976
740	986
740	1000
741	347
741	707
741	709
741	715
741	771
741	791
741	859
741	919
741	930
742	126
742	135
742	808
742	827
742	831
742	881
742	886
742	907
742	917
743	137
743	927
743	951
743	961
743	969
743	979
743	981
743	989
743	993
744	41
744	306
744	723
744	848
744	874
744	971
744	972
744	980
744	997
745	686
745	755
745	832
745	834
745	864
745	906
745	928
745	984
745	996
746	671
746	727
746	755
746	784
746	823
746	928
746	971
746	984
746	996
747	777
747	843
747	850
747	853
747	906
747	911
747	923
747	970
747	975
748	135
748	540
748	577
748	633
748	715
748	808
748	831
748	881
748	886
749	399
749	669
749	689
749	782
749	799
749	872
749	897
749	924
749	933
750	174
750	614
750	846
750	904
750	987
750	988
750	990
750	999
750	1000
751	373
751	549
751	658
